X,Y,building,name,tourism,addr:housenumber,addr:street,addr:postcode,addr:city,addr:country,website,phone,amenity,stars,ele,internet_access,wheelchair,email,operator,internet_access:fee,contact:phone,contact:email,fax,contact:website,rooms,building:levels,cuisine,contact:fax,smoking,wikidata,opening_hours,beds,addr:housename,roof:levels,toilets:wheelchair,roof:shape,addr:suburb,building:roof
8.50638074165946,47.3803524073654,yes,Crowne Plaza Zürich,hotel,420,Badenerstrasse,8004,Zürich,CH,https://www.cpzurich.ch/,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
8.4679790826971,47.4310303798886,hotel,Mövenpick,hotel,,,8105,Regensdorf,,,,,,,,,,Mövenpick,,,,,,,,,,,,,,,,,,,
8.46780576095472,47.4310453470762,commercial,Mövenpick,hotel,2,Im Zentrum,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
8.46792961339895,47.4311810125511,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.47669681277033,47.4388354653641,yes,Thessoni classic Zürich,hotel,19,Eichwatt,8105,Watt,,https://thessoniclassic.com/,,,4,,,,,,,,,,,,,,,,,,,,,,,,
8.52870215,47.38042475,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.54587536902125,47.375347629447,yes,St. Josef,hotel,64,Hirschengraben,8001,Zürich,CH,https://www.st-josef.ch/,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,
8.54477949130402,47.3759597918791,yes,Marta,hotel,36,Zähringerstrasse,8001,Zürich,CH,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
8.54374067903915,47.3788238005946,yes,Hotel Arlette,hotel,26,Stampfenbachstrasse,8001,Zürich,CH,,,,2,,wlan,,,,no,+41 44 252 00 32,hotel@hotelarlette.ch,,http://www.arlette-beim-hauptbahnhof.ch,,,,,,,24/7,,,,,,,
8.54697225477111,47.3789712161824,yes,Hotel Sunnehus,hotel,17,Sonneggstrasse,8006,Zürich,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.54394124955262,47.4108271500079,yes,Swissôtel Zürich,hotel,44,Schulstrasse,8050,Zürich,CH,http://www.swissotel.com/hotels/zurich/,+41 44 317 31 11,,4,,,yes,,Accor Hotels,,,,,,347,,,,,Q2373302,,,,,,,,
8.54611685944548,47.4156881492734,yes,City Apartments,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5529951,47.41052395,hotel,Holiday Inn Zürich-Messe,,48,Wallisellenstrasse,8050,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5586709741403,47.4159360072354,yes,Ibis Zürich Messe Airport,hotel,5,Heidi-Abel-Weg,8050,Zürich,,,+41 44 307 47 00,,2,,yes,yes,,Accor Hotels,no,,,,,,,,,,,,,,,,,,
8.5856582499618,47.4145354268622,yes,Belair,hotel,16,Alte Winterthurerstrasse,,,,http://www.belair-hotel.ch/,,,4,,,,,,,,,,,,,,,,,,,,,,,,
8.60454056292612,47.3962311647674,yes,Sorell Hotel Sonnental,hotel,94,Zürichstrasse,8600,Dübendorf,CH,https://sorellhotels.com/sonnental/,,,3,,wlan,,,ZFV-Unternehmungen,no,,,,,101,,,,no,,,,,,,,,
8.55912481658411,47.422664305097,hotel,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,0,,,,
8.56010037025187,47.4254738969672,yes,Novotel Zürich Airport Messe,hotel,1,Lindbergh-Platz,8152,Glattpark (Opfikon),,,,,4,,,,,Accor Hotels,,,,,,,,,,,,,,,,,,,
8.56010471381773,47.4302412874509,,Hotel Restaurant Bahnhof,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.56453030085964,47.4329384230432,yes,NH Hotel,hotel,101,Schaffhauserstrasse,8152,Glattbrugg,CH,,,,,,,,,NH Hotel,,,,,,,,,,,,,,,,,,,
8.56281075500567,47.4388589250307,yes,Ibis Budget Zürich Airport,hotel,45,Flughofstrasse,8152,Glattbrugg,,http://www.ibis.com/de/hotel-8480-ibis-budget-zurich-airport/index.shtml,+41 44 828 10 50,,1,,,,h8480@accor.com,Accor Hotels,,,,,,,,,,,,,,,,,,,
8.54057370401533,47.4493772499406,yes,B&B Hotel Zürich Airport Rümlang,hotel,52,Hofwisenstrasse,8153,Rümlang,,https://www.hotel-bb.eu/de/hotel/zuerich-flughafen/,+41 43 210 38 50,,,,wlan,,zuerich-airport@hotelbb.com,,,,,,,,,,,,,,,,,,,,
8.53455736608911,47.4544575524127,yes,,hotel,4,Hofwisenstrasse,8153,Rümlang,,https://jet.ch/,,,,,wlan,,,,,,,,,86,,,,,,,,,,,,,
8.54032703279691,47.4511049886049,hotel,,,75,Flughofstrasse,8153,Rümlang,CH,,,,,,,,,,,,,,,,5,,,,,,,,0,,,,
8.56889421757478,47.4394721769393,yes,Mövenpick Hotel Zürich Airport,hotel,8,Walter Mittelholzerstrasse,8152,Glattbrugg,CH,https://www.movenpick.com/en/europe/switzerland/zurich/hotel-zurich-airport/,+41 44 808 88 88,,4,,wlan,,Hotel.Zurich.Airport@movenpick.com,,,,,,,,,,,,,,,,,,,,
8.56406415359375,47.4525578999876,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.57153770019784,47.4368002255994,yes,Hilton Zurich Airport,hotel,10,Hohenbühlstrasse,8152,Opfikon,CH,https://www3.hilton.com/en/hotels/switzerland/hilton-zurich-airport-ZRHHITW/index.html?WT.mc_id=zELWAKN0EMEA1HI2DMH3LocalSearch4DGGenericx6ZRHHITW,+41 44 828 50 50,,4,,,yes,info@hiltonzurich.com,Hilton Hotels,,,,,,323,,,,,Q25204442,,,,,,,,
8.57921395,47.4443305,yes,Hotel / Restaurant Bramen,hotel,62,Schaffhauserstrasse,,,,http://bramen.ch/,,restaurant,,,,,,,,,,,,,,,,,,Mo-Su 07:00-01:00,,,,,,,
8.58158415252034,47.4491098842871,hotel,,,1,Holbergstrasse,8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.58594915,47.44896125,hotel,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
8.68726599149635,47.2996157836286,yes,Gasthof St. Antonius,hotel,3,Flurstrasse,8132,Egg,,http://www.st-antonius.ch,,,,,wlan,,,,no,,,,,,,,,,,,,,,,,,
8.6501828664365,47.3332094955153,yes,Wassberg,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.71572744891627,47.3498770576532,yes,Illuster Garni,hotel,14,Zürichstrasse,8610,Uster,,https://www.hotelilluster.ch/,+41 44 944 85 85,,,,,,info@hotelilluster.ch,,,,,,,,10,,,outside,,,,,,,flat,,
8.70897846967483,47.3568239879243,yes,Hotel Residence Loren,hotel,29,Lorenweg,,,,http://www.hotel-residence-loren.ch/,+41 44 943 60 60,,,,,,info@hotel-residence-loren.ch,,,,,+41 44 943 60 66,,,,,,,,,,,,,,,
8.72160125,47.3517284,yes,BnB,hotel,19,Brunnenstrasse,8610,Uster,,https://bnb.ch/index.php?p=page&id=984,+41 44 940 19 75,,,,,,,,,,,,,,,,,,,,,,,,,,
8.71277075,47.3580586,yes,Hotel,hotel,36,Gschwaderstrasse,8610,Uster,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.74398288909863,47.3630535999365,yes,Puurehuus,hotel,,,,,,https://www.puurehuus.com/,,restaurant,,,,,,,,,,,,,,,,,,"Mo-Sa 08:00-24:00; Su 08:00-22:00",,,,,,,
8.78157633122479,47.3645118992676,yes,Bootsvermietung am Pfäffikersee,hotel,25,Im Kehr,8330,Pfäffikon ZH,,http://www.booti.ch,+41 44 950 15 03,,,,,,schoguet@gmail.com,,,,,,,,,,,,,,,,,,,,
8.61699121094167,47.3903635895294,yes,Asinello,hotel,102,Wilstrasse,8600,Dübendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65237755,47.3796254,yes,Schwanen,hotel,2,Greifenseestrasse,8603,Schwerzenbach,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.621217,47.3982543,yes,Sternen,hotel,7,Strehlgasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6228832038463,47.3998909029122,yes,Hotel Bahnhof,hotel,64,Bahnhofstrasse,8600,Dübendorf,CH,https://www.saal.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.70489319550411,47.4316659999197,hotel,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,
8.8430153,47.19007,yes,Garni Seehof,hotel,64,Churerstrasse,8852,Altendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.85162805,47.1934249,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.85285817983243,47.192918832911,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7898409831161,47.2033730979527,yes,Seedamm Plaza,hotel,3,Seedammstrasse,8808,Pfäffikon (SZ),CH,,,,4,,,yes,,,,,,,,142,,,,,,,,,,yes,,,
8.80452872631714,47.2143116817007,yes,Hotel Rössli,hotel,127,Hurdnerstrasse,8640,Hurden,,http://www.hotel-restaurant-roessli.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.80544442297057,47.2142769853584,yes,Hotel Rössli,hotel,137,Hurdnerstrasse,8640,Hurden,,http://www.hotel-restaurant-roessli.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.83541577881398,47.2763584797697,yes,BnB,hotel,11,Föhrenweg,8635,Dürnten,,https://bnb.ch/index.php?p=page&id=1460,+41 55 240 51 93,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8610512,47.2790204,yes,"Naturfreundehaus ""Felseneck"" Strahlegg",hotel,18,Sennhüttenstrasse,8635,Dürnten,,http://www.nf-wald.ch/naturfreundehaus/,+41 55 240 76 17,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79685077358673,47.314087451363,yes,Swiss Star,hotel,5,Grubenstrasse,8620,Wetzikon,CH,http://www.hotel-swiss-star.ch/,+41 44 578 78 00,,,,,,info@hotel-swiss-star.ch,,,,,+41 44 578 78 08,,,,,,,,,,,,,,,
8.89928741492213,47.3654181536205,yes,,hotel,65,Stegstrasse,8494,Bauma,CH,http://www.hotelheimat.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8159048,47.42724985,yes,Bed and Breakfast,hotel,4.,Ausserdorfstrasse,8489,WIldberg,,http://www.bnb-wildberg.ch,+41 78 606 51 98,,,,,,,,,,,,,,,,,,,,,,,,,,
8.84438433491731,47.437250085052,yes,Hotel Schwanen,hotel,2,Bahnhofstrasse,8488,Turbenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.89670805878329,47.3786020276974,yes,Sternwarte Sternenberg,hotel,87,Sternenbergstrasse,8494,Bauma,,,,,,,,,k.a.buchmann@bluewin.ch,,,,,,,,,,,,,,,,,,,,
8.90240372605917,47.3887086958449,yes,Sunnebad,hotel,20,Hinterbergstrasse,8499,Sternenberg,,https://sunnebad.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.91039240296069,47.4561289490836,yes,B & B,hotel,11,Höfli,8363,Bichelsee,,https://bnb.ch/,+41 78 830 29 95,,,,,,,,,,,,,,,,,,,,,,,,,,
9.01541838893329,47.2984452998969,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.09424984065499,47.2855533111354,hotel,Adullam Rickenhof,,29 + 31,Waisenhausstrasse,9630,Wattwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1313386,47.3032463,yes,Hotel Restaurant Churfirsten,hotel,,Im Scherrer Heiterswil,9630,Wattwil,,http://www.hotel-churfirsten.ch,+41 71 988 12 84,,,,,,,,,,,,,,,,,,,,,Hotel Churfirsten,,,,,
9.03890615869722,47.4096679864346,hotel,Toggenburgerhof,hotel,2,Florastrasse,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,no,,,
9.13175226722112,47.4364491044408,hotel,Hotel Uzwil,,67,Bahnhofstrasse,9240,Uzwil,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
9.13638247337637,47.4404102946968,yes,Hotel Schäfli,hotel,107,Bahnhofstrasse,9240,Uzwil,,,,,,,wlan,no,,,no,+41 71 955 70 70,info@schaefli-uzwil.ch,,http://www.schaefli-uzwil.ch,,,,,outside,,,,,,,,,
9.13981552509703,47.4452503505215,yes,Hotel Restaurant Löwen,hotel,17,Henauerstrasse,9244,Niederuzwil,CH,https://www.loewen-niederuzwil.ch/,+41 71 951 51 18,,,,wlan,,info@loewen-niederuzwil.ch,,no,,,+41 71 951 51 14,,,,,,,,,,Hotel Löwen,,,,,
8.48127662283263,47.568321783508,yes,Riverlodge,hotel,,Spinnerei-Lettenstrasse,8192,Zweidlen,CH,https://www.riverside.ch/,+41 43 500 92 92,,4,,wlan,yes,hotel@riverside.ch,Hotel Riverside,no,,,+41 43 500 92 99,,52,,,,outside,,,,,,,,,
8.51654102250151,47.5727383638347,yes,Bahnhof,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6930783690511,47.5008341134016,yes,Riverside Inn,hotel,139,Schlosstalstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.69333601241084,47.5132612501048,yes,Garni Home Wülflingen,hotel,53,Riedhofstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.71170043889219,47.4956889722557,hotel,Ibis Budget,hotel,7a,Brühlbergstrasse,,,,,,,1,,,,,,,,,,,,5,,,,,,,,,,,,
8.71187510974052,47.4959129327969,yes,Ibis Hotel,hotel,7,Brühlbergstrasse,,,,,,,2,,,limited,,,,,,,,,5,,,,,,,,,,,,
8.72259224802899,47.5005246369803,hotel,,,15,Rudolfstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.73043620480537,47.4980619550186,yes,Plaza Hotel,hotel,12,Technikumstrasse,8400,Winterthur,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72663323094724,47.5007054997009,yes,Taverne zum Kreuz,hotel,10b,Stadthausstrasse,8400,Winterthur,CH,http://www.taverne-zum-kreuz.ch/,,restaurant,,,,yes,,,,,,,,,,,,,,"Mo-Sa 09:00-24:00; Su 09:00-15:00",,,,,,,
8.72553262433356,47.5040468047631,yes,Banana City,hotel,8,Schaffhauserstrasse,,,,https://www.bananacity.ch/,,,,,,limited,,,,,,,,,6,,,,,,,,,,,,
8.73290849428939,47.5009975329199,yes,Park Hotel,hotel,4,Stadthausstrasse,8400,Winterthur,CH,https://phwin.ch,,,4,,,,,,,,,,,,,,,,,,,,,,,,
8.60895986986106,47.6423533445332,yes,Musikinsel Rheinau,hotel,12,Klosterinsel,8462,Rheinau,CH,http://www.musikinsel.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.68744572792618,47.6789970000644,yes,Hotel Bahnhof,hotel,2,Frauenfelderstrasse,8252,Schlatt (TG),CH,http://www.hotelbahnhofschlatt.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.62975997516965,47.6838898003084,yes,Frohsinn,hotel,40,Dorfstrasse,,,,https://www.gasthof-frohsinn.ch/,+41 52 659 17 63,,,,,,info@gasthof-frohsinn.ch,,,,,+41 52 659 19 64,,,,,,,,,,,,,,,
8.62768784626915,47.6959656497127,commercial,Promenade,hotel,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,
8.62793690597029,47.6962979500627,commercial,Promenade,hotel,,,,,,https://www.promenade-schaffhausen.ch/,,,,,,limited,,,,,,,,,,,,,,,,,,,,,
8.62980725208717,47.6945365498584,commercial,Parkvilla,hotel,18,Parkstrasse,,Schaffhausen,,http://www.parkvilla.ch/,+41 (0)52 635 60 60,,,,,,hotel@parkvilla.ch,,,,,,,,,,,,,,,,,,,,
8.63363843173394,47.6983820831676,yes,Hotel Bahnhof,hotel,46,Bahnhofstrasse,8200,Schaffhausen,CH,https://www.hotelbahnhof.ch/,+4152/63035-35,,,,,,,,,,,,,,,,,,,,,,,,,,
8.646930737888,47.7208996997291,yes,Hotel Hohberg,hotel,20,Schweizersbildstrasse,,Schaffhausen,,https://hotel-hohberg.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.68763763348543,47.695565799133,yes,Hotel Restaurant Alte Rheinmühle,hotel,93,Junkerstraße,78266,Büsingen am Hochrhein,DE,https://www.alte-rheinmuehle.ch/,+41 52 625 25 50,restaurant,3,,,,hotel@alte-rheinmuehle.ch,Markus Hempel,,,,,,,,regional,,,,Mo-Su 11:30-23:30,,,,,,,
8.8683492134901,47.490359270642,yes,Restaurant Hotel Krone,hotel,2,Obergasse,8353,Elgg,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.90345957595621,47.496105882353,yes,Landgasthof Heidelberg,hotel,45,Schützenstrasse,8355,Aadorf,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.87500698387592,47.5641600996612,yes,Hotel Frauenfeld AG,hotel,74,Schaffhauserstrasse,8500,Frauenfeld,,https://www.hotel-frauenfeld.ch/de/,+41 52 551 05 05,,,,,,,,,,,,,,,,,,,,,,,,,,
8.90491658051263,47.5700547669845,yes,Primestay Hotel,hotel,51,Oststrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.99899489469005,47.4779918499784,yes,Hotel Münchwilen,hotel,5,Schmiedstrasse,,,,http://www.hotel-muenchwilen.ch/,+41 71 969 31 31,,4,,wlan,,,,no,,,,,,,,,,,,112,,,,,,
9.04268794048041,47.4646343117841,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.04356139607435,47.4643023804173,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.04867482886586,47.4657291523272,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.10647624937797,47.4694018180101,yes,Grünegg,hotel,2,Unterdorfstrasse,9524,Zuzwil (SG),,http://www.gruenegg-zuzwil.ch,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
9.12244459925511,47.4925625350757,yes,Nollen,hotel,,,,,,,,restaurant,,,,limited,,,,,,,,,,regional,,,,,,,,,,,
9.05788597839139,47.6217350001729,hotel,,,10,Golfpanorama,8564,Lipperswil,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05829947118489,47.6217740998271,hotel,,,8,Golfpanorama,8564,Lipperswil,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05871178250872,47.6218078501338,hotel,Wellnesshotel Golfpanorama,hotel,6,Golfpanorama,8564,Lipperswil,CH,https://www.golfpanorama.ch/,+41 71 511 06 80,spa,4,,,,info@golfpanorama.ch,,,,,+41 52 208 08 09,,,,,,,,,,,,,,,
9.05912562570831,47.6218468997988,hotel,,,4,Golfpanorama,8564,Lipperswil,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05954057372345,47.6218861502012,hotel,,,2,Golfpanorama,8564,Lipperswil,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8509889,47.6586538,yes,Ochsen,hotel,15,Hauptstrasse,8260,Stein am Rhein,CH,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.87507748229966,47.6479193496497,yes,Raben,hotel,,,,,,,,restaurant,,,,no,,,,,,,,,,italian,,,,,,,,,,,
8.8624467180172,47.6594459772687,house,Mühletal,hotel,6,Oehningerstrasse,8260,Stein am Rhein,CH,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,
8.87510755,47.6605807,yes,Grenzstein,hotel,73,Oehningerstrasse,8260,Stein am Rhein,CH,,+41 52 741 51 41,,,,,,,,,,,,,,,,,,,,,,,,,,
8.83718164662213,47.7328157039551,yes,Löwen,hotel,18,Hauptstraße,78239,Rielasingen-Worblingen,DE,https://www.loewen-rielasingen.de/,,restaurant,,,,no,,,,+49 7731 972970,Loewenkontakt@aol.com,,,,,,+49 7731 27843,,,,,,,,,Rielasingen,
9.050303882651,47.6743287497755,hotel,Seehotel Schiff,hotel,4,Seestrasse,8268,Mannenbach,CH,,,restaurant,3,,wlan,yes,,,no,,,,,,,,,,,,,,,,,,
8.9943315290953,47.6961168003091,yes,Hotel Gasthaus Hirschen,hotel,1,Kirchgasse,78343,Gaienhofen,DE,https://www.hotelhirschen-bodensee.de/,+49 (0)7735-9338-0,restaurant,,,,yes,,Karl Amann,,,,,,,,german,,,,,,Hotel-Gasthaus Hirschen,,,,Horn,
8.99956445,47.6936815,yes,,hotel,14,Hörnliweg,78343,Gaienhofen,DE,,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,Horn,
9.05934096094523,47.6698876502366,hotel,,,12,Arenenbergstrasse,8268,Salenstein,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05964815,47.6697925,hotel,,,14,Arenenbergstrasse,8268,Salenstein,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06009580135971,47.6699404502018,hotel,,,16,Arenenbergstrasse,8268,Salenstein,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05960355,47.6700323,hotel,,,18,Arenenbergstrasse,8268,Salenstein,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.13550932671573,47.654448550055,commercial,Hotel Restaurant Jucker´s Linde,hotel,96,Hauptstrasse,8274,Tägerwilen,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.13495209275716,47.6642665429406,yes,Drachenburg,hotel,7,Am Schlosspark,8274,Gottlieben,CH,http://www.drachenburg.ch,+4171 / 666 74 74,,,,,no,,,,,,,,,,,,,,,,,,,,,
9.05313098661338,47.6913580007952,hotel,Strandhotel Löchnerhaus,hotel,12,An der Schiffslände,78479,Reichenau,DE,http://www.loechnerhaus.de,+49 7534 8030,restaurant,,,,yes,,,,,,+49 7534 582,,,,,,,,,,,,,,,
9.0545579,47.69050165,yes,Seehotel Seeschau,hotel,8,An der Schiffslände,78479,Reichenau,DE,http://www.seeschau.com,+49 7534 257,restaurant,,,,no,,,,,,+49 7534 7264,,,,,,,,,,,,,,,
9.05997954757089,47.6894290204565,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06048252111075,47.6893209502449,yes,Familien Ferien Freiburg - Haus Insel Reichenau,hotel,15,Markusstraße,78479,Reichenau,DE,http://familienferien-freiburg.de/haus-insel-reichenau,+49 7534 9955-0,,,,wlan,,reichenau@familienferien-freiburg.de,,no,,,+49 7534 9955-20,,,,,,,,,,,,,,,
9.0601329,47.68967375,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06019364647489,47.6898737997654,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.060262,47.69005295,hotel,,,15,Markusstraße,,Reichenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06098023178897,47.6894011496273,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06102945,47.6895262,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06107319066725,47.6896488998089,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06110735,47.6897676,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.06103070044975,47.6899659630315,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.14643275188995,47.1482794999923,yes,Schwendihaus,hotel,18,Schwendistrasse,8873,Amden,CH,,,,,,wlan,,,,no,+41 55 611 15 62,,,,,,,,no,,,,Schwendihaus,,,,,
9.15251625912277,47.149374816189,hotel,AmdenLodge - Bienenheim Naturhostel,hotel,1,Bienenheimstrasse,8873,Amden,,https://www.amdenlodge.com/,+41 79 611 00 10,,,1000,,,,Amden Group Switzerland Ltd. Oliver Eschler,,,,,,,,,,outside,,,,,,,,,
9.29677939661501,47.182588582304,hotel,Berghotel Sellamatt,guest_house,,,9656,Alt St. Johann,CH,,,,,,wlan,yes,,,,,berghotel@sellamatt.ch,,http://www.sellamatt.ch/,,,,,,,,,Sellamatt,,,,,
9.3111429,47.19712425,hotel,Hotel Sternen,,,,9657,Unterwasser,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.31331657315463,47.1963285997661,hotel,Hotel Säntis,hotel,,,9657,Unterwasser,CH,http://www.hotel-saentis.ch/saentis/,+41719985020,,4,,,,saentis@beutler-hotels.ch,Beutler Hotel Gruppe,,,,+41719985021,,,,,,,,,,Hotel Säntis,,,,,
9.32976868699881,47.1886389267346,yes,Kulturhotel Seegüetli,hotel,61,Vordere Schwendistrasse,9658,Unterwasser,CH,http://www.seeguetli.ch,+41719991110,,,,,,info@seeguetli.ch,,,,,,,,,,,,,,,,,,,,
9.4863907,47.12544845,,Wohntel,hotel,,,,,,http://www.wohntel.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.46570975786298,47.1667751347314,hotel,Hotel Restaurant Taucher,,29,St. Gallerstrasse,9470,Buchs (SG),CH,https://www.hotel-taucher.ch/,,restaurant,,,,yes,,,,,,,,,,,,,,,,,,yes,,,
9.46685991374542,47.1667849551222,hotel,Hotel Restaurant Hirschen,,26,St. Gallerstrasse,9470,Buchs (SG),CH,http://www.hirschenbuchs.ch/,,restaurant,,,,no,,,,,,,,,,,,,,24/7,,,,,,,
9.32869676127768,47.2045549509661,hotel,"Stiftung, Hotel, Kurhaus Sunnehus",,41,Moosstrasse,9658,Wildhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.32905325,47.2045394,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34991165260929,47.2033939998745,yes,Hotel Hirschen,hotel,,,,,,https://www.hirschen-wildhaus.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3512476,47.2036316,hotel,,,8,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,gabled,,
9.31859550571912,47.2565537407567,yes,Säntis - das Hotel,hotel,,,9107,Schwägalp,CH,https://saentisbahn.ch/,+41 71 365 65 65,,3,,yes,,,Säntis Schwebebahn AG,,,,,,36,,,,isolated,,,,,,,,,
9.4889266578032,47.2100225814219,yes,Hotel Kreuz Haag,hotel,2,Gamserstrasse,,,CH,http://www.hotelkreuzhaag.ch/,,,,,,,,Familie Bärtsch-Keller,,,,,,,,,,,,,,,,,,,
9.1752013055648,47.2996431481249,yes,Pension Alpenblick,hotel,12,Scherbstrasse,9633,Hemberg,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.17593602311871,47.3014680071283,yes,Kurhotel Haus zum Weg,hotel,10,Dreiegglistrasse,9633,Hemberg,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.19640628849309,47.308544916216,hotel,Frohheim,hotel,30,Wisstrasse,9633,Bächli (Hemberg),CH,,,,,,,,,,,+41 71 377 2577,info@frohheim.com,,http://www.frohheim.com,,,,,,,,,,,,,,
9.18335570727687,47.3721689088519,yes,Wolfensberg,hotel,,,,,,,,restaurant,,,,,,,,,,,,,,,,outside,,,,,,,,,
9.283637272007,47.3170496148654,yes,,hotel,2,,9107,Urnäsch,CH,http://www.krone-urnaesch.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
9.28383620495998,47.3172417999453,yes,Hotel Krone,hotel,2,,9107,Urnäsch,CH,http://www.krone-urnaesch.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
9.25019877367596,47.3531506455471,yes,Hotel Restaurant Harmonie,hotel,10,Dorf,9103,Schwellbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.25116153950494,47.3537249128674,yes,Hotel Kurhaus Schlössli,hotel,680,Sonnhalde,9103,Schwellbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
