X,Y,tourism,name,addr:street,website,addr:postcode,addr:housenumber,addr:city,phone,addr:country,amenity,stars,wheelchair,internet_access,operator,email,internet_access:fee,contact:phone,contact:email,contact:website,rooms,contact:fax,fax,cuisine,opening_hours,smoking,toilets:wheelchair,alt_name,beds,wikidata,brand,outdoor_seating,ele,name:de,wheelchair:description
8.5460043,47.3695096,hotel,BnB,,https://bnb.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5431576,47.3723574,hotel,stattHotel,Schneggengasse,,8001,8,Zürich,,,,,no,,,,,+41 43 268 59 30,reservation@statthotel.ch,http://www.statthotel.ch,13,+41 43 343 98 78,,,,no,,,,,,,,,
8.5434795,47.3720083,hotel,Marktgasse Hotel,Marktgasse,https://www.marktgassehotel.ch/,8001,17,Zürich,,CH,,,limited,,Ospena Group,,,,,,39,,,,,,,,,,,,,,
8.5436085,47.3726619,hotel,bedsitting-rooms.ch,Niederdorfstrasse,,8001,1,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5513071,47.3616226,hotel,Sorell Hotel Seefeld,Seefeldstrasse,https://sorellhotels.com/seefeld/,8008,63,Zürich,,CH,,3,,wlan,ZFV-Unternehmungen,seefeld@sorellhotels.com,no,,,,64,,,,,no,,,,,,,,,
8.5475908,47.3622444,hotel,Steigenberger Bellerive,Utoquai,http://de.steigenberger.com/Zuerich/Steigenberger-Bellerive-au-Lac,8008,47,Zürich,+41 44 254 40 00,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5476221,47.3642706,hotel,Opera,Dufourstrasse,,8008,5,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5477947,47.364315,hotel,Seehof,Seehofstrasse,,8008,11,Zürich,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.5510609,47.3690668,hotel,Swiss Night by Fassbind,Steinwiesstrasse,,8032,8,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5511736,47.3692126,hotel,Claridge,Steinwiesstrasse,,8032,8-10,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5535638,47.3696848,hotel,Hotel Hottingen,Hottingerstrasse,,8032,31,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4923681,47.383507,hotel,Placid Hotel,Buckhauserstrasse,https://www.placid.ch/,8048,36,Zürich,,,,4,,,,,,,,,87,,,,,,,,,,,,,,
8.4949535,47.3734357,hotel,Residence Appartements,Letzigraben,,8047,177,Zürich,,,,,,,,,,,,,,,,,,,no,,,,,,,,
8.5006026,47.3824496,hotel,H+ Hotel Zürich,Badenerstrasse,https://www.h-hotels.com/de/hplus/hotels/hplus-hotel-zuerich,8048,537,Zürich,+41 44 437 99 00,CH,,,,,,zuerich@h-hotels.com,,,,,,,,,,,,,,,,,,,
8.4853017,47.3874412,hotel,Spirgarten,Lindenplatz,http://www.spirgarten.ch/,8048,5,Zürich,,CH,,,yes,yes,Best Western,,no,,,,40,,,,,no,,,,,,,,,
8.4844851,47.3934723,hotel,Das Resort,Vulkanstrasse,https://www.ajaresorts.de/standorte/zuerich/,8048,108b,Zürich,,,,,,,,,,,,,,,,,,,,,,,a-ja,,,,
8.5119228,47.3777704,hotel,Olympia,Badenerstrasse,,8004,324,Zürich,+41 44 491 77 66,,,,,wlan,,,,,,,,,,,,,,,,,,,,,
8.5091646,47.3785429,hotel,Mercure Stoller Zürich,Badenerstrasse,https://www.accorhotels.com/de/hotel-5488-mercure-stoller-zurich/index.shtml,8003,357,Zürich,+41 44 405 47 47,,,4,limited,wlan,Accor Hotels,,no,,,,80,,,,,no,no,,,,Mercure,,,,
8.5206048,47.3783616,hotel,Greulich,Herman-Greulich-Strasse,,8004,56,Zürich,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5246877,47.3761613,hotel,Chreis 4 Hotels: Anwand Lodges,Anwandstrasse,,8004,10,Zürich,,,,2,,,,,,,,,,,,,,,,,,,,,,,
8.5142697,47.3881885,hotel,Renaissance Tower Hotel,Turbinenstrasse,https://www.marriott.com/hotels/travel/zrhbr-renaissance-zurich-tower-hotel/,8005,20,Zürich,+41 44 630 30 30,CH,,,yes,yes,"SV Hotel;Marriott",,no,,,,,,,,,no,,,,,Renaissance Hotels,,,,
8.5101238,47.3907286,hotel,Sheraton Zürich,Pfingstweidstrasse,http://www.sheratonzurichhotel.com/,8005,100,Zürich,+41 44 285 40 00,CH,,,,wlan,"ABC Betriebs AG;Marriott",,no,,,,,,,,,no,,,,,Sheraton,,,,
8.5099046,47.3910534,hotel,25hours Hotel Zürich West,Pfingstweidstrasse,,8005,102,Zürich,,,,4,,,Accor Hotels,,,,,,,,,,,,,,,,25hours,,,,
8.516186,47.3889729,hotel,Ibis Budget Zürich City West,Technoparkstrasse,https://www.accorhotels.com/,8005,2,Zürich,,CH,,1,yes,,Accor Hotels,,,,,,,,,,,,,,,,Ibis Budget,,,,
8.5167438,47.3891361,hotel,Novotel Zürich City West,Schiffbaustrasse,,8005,13,Zürich,,CH,,4,yes,,Accor Hotels,,,+41 44 276 22 00,H2731@accor.com,http://www.accorhotels.com/,,+41 44 276 22 99,,,,,,,,,Novotel,,,,
8.5170578,47.3890206,hotel,Ibis Zürich City West,Schiffbaustrasse,https://www.accorhotels.com/,8005,11,Zürich,,CH,,2,yes,,Accor Hotels,,,,,,,,,,,,,,,,Ibis,,,,
8.5220555,47.3893519,hotel,The Züri by Fassbind,Heinrichstrasse,,8005,254,Zürich,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.4654856,47.4300419,hotel,Gasthof Hirschen,Watterstrasse,http://www.hirschen-regensdorf.ch,8105,9,Regensdorf,,,restaurant,,yes,,,,,,,,,,,regional,,isolated,yes,,,,,,,,
8.4676535,47.4311962,hotel,Mövenpick Regensdorf,Im Zentrum,,8105,2,Regensdorf,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
8.5054537,47.4192212,hotel,Hotel Kronenhof,Wehntalerstrasse,http://www.hotel-kronenhof.ch/,8046,551,Zürich,+41 43 299 20 30,CH,,,,,,info@hotel-kronenhof.ch,,,,,30,,,,,,,,,,,,,,
8.5276621,47.3758989,hotel,The Yard,Bäckerstrasse,https://www.theyard.ch/,8004,62,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,2 Stufen beim Eingang
8.5279551,47.3767352,hotel,Chilli's Hotel,Müllerstrasse,http://www.chilis.ch/,8004,92,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5277016,47.3770674,hotel,Trip Inn,Hohlstrasse,https://tripinn-hotels.com/zurich/,8004,18,Zürich,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.5291133,47.3782999,hotel,EasyHotel Zürich,Zwinglistrasse,http://de.easyhotel.com/hotels/zuerich.html,8004,14,Zürich,,CH,,,yes,,EasyHotel,,,,,,,,,,,,,,,,,,,,
8.531698,47.3732239,hotel,Helvetia,Stauffacherquai,http://www.hotel-helvetia.ch/,8004,1,Zürich,,CH,restaurant,,limited,,,,,,,,14,,,,,,,,,,,,,,
8.5274204,47.3793783,hotel,Rothaus,Sihlhallenstrasse,http://hotelrothaus.ch/,8004,1,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5274439,47.3799745,hotel,Hotel Gregory,Schöneggstrasse,https://www.hotel-gregory.ch/,8004,6,Zürich,+41 44 241 22 02,CH,,,,,Holenstein Gastro,,,,,,,,,,,no,,,,,,,,,
8.5287088,47.3804427,hotel,25hours Hotel Zürich Langstrasse,,https://www.25hours-hotels.com/,,,,,,,4,yes,,Accor Hotels,,,,,,,,,,,,,,,,25hours,,,,
8.5302229,47.3828583,hotel,Gasthaus 210,Langstrasse,,8005,210,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5352681,47.3808121,hotel,Montana,Konradstrasse,,8005,39,Zürich,,CH,,3,limited,,Candrian Catering,,,,,,,,,,,,,,,,,,,,
8.5372569,47.3736697,hotel,Sorell Hotel Seidenhof,Sihlstrasse,http://www.seidenhof.ch/,8001,9,Zürich,+41 44 228 75 00,CH,,3,yes,wlan,ZFV-Unternehmungen,info@seidenhof.ch,no,,,,84,,+41 44 228 75 75,,,,yes,,,,,,,,
8.5365485,47.3749125,hotel,City Hotel,Löwenstrasse,https://www.hotelcity.ch/,8001,34,Zürich,+41 44 217 17 17,CH,,,yes,wlan,,hotelcity@hotelcity.ch,no,,,,,,,,,,,,,,,,,,
8.5392291,47.3764123,hotel,St. Gotthard,Bahnhofstrasse,https://www.hotelstgotthard.ch/,8001,87,Zürich,,,,4,no,,Manz Privacy Hotels,,,,,,138,,,,,,,,,,,,,,
8.5400087,47.3761679,hotel,Hotel Townhouse,Schützengasse,https://townhouse.ch/,8001,7,Zürich,,,,,,wlan,,,no,,,,25,,,,,,,Townhouse Boutique Hotel,,,,,,,
8.5394468,47.3769479,hotel,Schweizerhof,Bahnhofplatz,https://www.hotelschweizerhof.com,8001,7,Zürich,+41 44 218 88 88,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5430563,47.3737914,hotel,Hotel Krone-Limmatquai,Limmatquai,,8001,88,Zürich,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.543482,47.3731339,hotel,Hotel Adler,Rosengasse,https://www.hotel-adler.ch/,8001,10,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5433304,47.3732271,hotel,SPLENDID,Rosengasse,,8001,5,Zürich,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5432575,47.3733773,hotel,Hotel Hirschen,Niederdorfstrasse,https://www.hirschen-zuerich.ch/,8001,13,Zürich,+41 43 268 33 33,,,,no,,,info@hirschen-zuerich.ch,,,,,27,,+41 43 268 33 34,,,,,,,,,,,,
8.5439228,47.373072,hotel,Wellenberg,Niederdorfstrasse,http://www.hotel-wellenberg.ch,8001,10,Zürich,,,,,limited,,,,,,,,,,,,,,,,,,,,,,
8.5439446,47.3735166,hotel,PLATZHIRSCH Hotel & Bar,Spitalgasse,https://www.hotelplatzhirsch.ch/,8001,3,Zürich,,,,,yes,,,,,,,,,,,,,isolated,,,,,,,,,
8.5433593,47.3738072,hotel,Hotel Schäfli,Badergasse,,8001,6,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.543919,47.3745945,hotel,Hotel Alexander,Niederdorfstrasse,https://www.hotel-alexander.ch,8001,40,Zürich,,,,3,limited,,,,,,,,,,,,,,,,,,,,,,
8.5444576,47.3750514,hotel,Zürcherhof,Zähringerstrasse,http://www.zurcherhof.ch/,8001,21,Zürich,,CH,,,yes,yes,Best Western,,no,,,,39,,,,,no,,,,,,,,,
8.5444857,47.3752188,hotel,Basilea,Zähringerstrasse,,8001,25,Zürich,,,,,yes,,,,,,,,,,,,,,,,,,,,,,Rollstuhleingang
8.5444631,47.3757274,hotel,Citystudios,Zähringerstrasse,,8001,33,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5448208,47.3744622,hotel,Scheuble,Mühlegasse,,8001,17,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5438053,47.375978,hotel,Limmatblick,Limmatquai,,8001,136,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.544161,47.3764444,hotel,Limmathof,Limmatquai,https://www.limmathof.com/,8001,142,Zürich,+41 44 267 60 40,CH,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5444081,47.3761656,hotel,Sorell Hotel Rütli,Zähringerstrasse,https://sorellhotels.com/ruetli/,8001,43,Zürich,,CH,,3,limited,wlan,ZFV-Unternehmungen,,no,,,,58,,,,,,,,,,,,,,Restaurant gut zugänglich. Hotel sehr wahrscheinlich ohne Lift.
8.543634,47.3770836,hotel,Central Plaza,Central,,8001,1,Zürich,+41 44 256 56 56,,,,yes,wlan,,,,,,,,,,,,,,,,,,,,,
8.5446736,47.3762729,hotel,Hotel du Théâtre,Seilergraben,http://www.hotel-du-theatre.ch/,8001,69,Zürich,+41 44 267 26 70,CH,,,no,,,,,,,,,,+41 44 267 26 71,,,,,,,,,,,,
8.5372867,47.3802393,hotel,Walhalla,Limmatstrasse,http://www.walhalla-hotel.ch,8005,5,Zürich,,,,3,,,,,,,,,,,,,,,,,,,,,,,
8.54046,47.3826016,hotel,Zürich Marriott Hotel,Neumühlequai,http://www.zurichmarriott.com/,8006,42,Zürich,+41 44 360 70 70,,,,limited,,"Hotel Zürich AG;Marriott",,,,,,266,,,,,,,,,,Marriott,,,,
8.5403011,47.3836354,hotel,EMA House Hotel Suites,Nordstrasse,,8006,1,Zürich,,CH,,,limited,,EMA House,,,,,,,,,,,,,,,,,,,,
8.543557,47.3796483,hotel,Bristol,Stampfenbachstrasse,http://www.hotelbristol.ch/,8006,34,Zürich,+41 44 258 44 44,,,3,,,,info@hotelbristol.ch,,,,,,,,,,,,,,,,,,,
8.5425868,47.3810447,hotel,Continental Zürich,Stampfenbachstrasse,,8006,60,Zürich,,,,4,yes,,Accor Hotels,,,,,,,,,,,,,,,,MGallery by Sofitel,,,,
8.5449667,47.3789831,hotel,Comfort Inn,Leonhardstrasse,,8001,6,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.545333,47.379182,hotel,Leoneck Hotel,Leonhardstrasse,http://www.leoneck.ch/,8001,1,Zürich,+41 44 254 22 22,CH,,3,,,,,,,,,,,,,,,,,,,,,,,
8.5290417,47.384979,hotel,Casa Heinrich Apartments,Motorenstrasse,,8005,11,Zürich,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.5326388,47.3840732,hotel,X-tra Palace,Limmatstrasse,,8031,118,Zürich,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5390379,47.3881577,hotel,Krone Unterstrass,Schaffhauserstrasse,http://hotel-krone.ch/,8006,1,Zürich,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.5430595,47.3847497,hotel,Sorell Hotel Rex,Weinbergstrasse,https://sorellhotels.com/rex/,8006,92,Zürich,,CH,,3,,wlan,ZFV-Unternehmungen,rex@sorellhotels.com,no,,,,41,,,,,no,,,,,,,,,
8.5531845,47.373738,hotel,Plattenhof,Plattenstrasse,https://plattenhof.ch/,8032,26,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5668199,47.3824842,hotel,Sorell Hotel Zürichberg,Orellistrasse,https://sorellhotels.com/zuerichberg/,8044,21,Zürich,,CH,,4,,wlan,ZFV-Unternehmungen,zuerichberg@sorellhotels.com,no,,,,66,,,,,,,,,,,,,,
8.5480487,47.3841067,hotel,Leonardo Hotel Rigihof,Universitätstrasse,,8006,101,Zürich,,,,4,no,,,,,,,,67,,,,,,,,,,Leonardo Boutique Hotels,,,,
8.5534545,47.3882539,hotel,Sorell Hotel Rigiblick,Germaniastrasse,https://sorellhotels.com/rigiblick/,8044,99,Zürich,,CH,,,,wlan,ZFV-Unternehmungen,rigiblick@sorellhotels.com,no,,,,7,,,,,,,,,,,,,,
8.5326965,47.3989078,hotel,Guggach Apartotel,Hofwiesenstrasse,,8057,135,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5409844,47.3973609,hotel,Hotel Coronado,Schaffhauserstrasse,https://www.welcomehotels.ch/,8057,137,Zürich,+41 44 360 26 26,CH,,3,,wlan,Welcome Hotels,coronado@welcomehotels.ch,no,,,,40,,,,,,,,,,,,,,
8.5464384,47.4084446,hotel,Sternen,Schaffhauserstrasse,,8050,335,Zürich,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,
8.5449683,47.4096844,hotel,Hotel Oerlikon INN,Edisonstrasse,http://www.hoteloerlikon.ch/,8050,11,Zürich,,CH,,,,,Primag Management,,,,,,,,,,,,,,,,,,,,
8.5412445,47.4143009,hotel,Courtyard Zürich Nord,Max-Bill-Platz,https://www.marriott.de/hotels/travel/zrhcy-courtyard-zurich-north/,8050,19,Zürich,,CH,,,yes,,"SV Hotel;Marriott",,,,,,152,,,,,,,,,,Courtyard by Marriott,,,,
8.5530471,47.4105397,hotel,Holiday Inn Zürich Messe,Wallisellenstrasse,https://www.holidayinn.com/hotels/de/de/zurich/zrhme/hoteldetail,8050,48,Zürich,+41 44 316 11 00,CH,,,yes,,"Turicum Hotel Management;Intercontinental Hotels Group",,,,,,,,,,,,yes,,,,Holiday Inn,,,,
8.5599607,47.4142415,hotel,Gästehaus Hunziker,Hagenholzstrasse,,8050,104,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6052083,47.4038555,hotel,Hotel ZwiBack,Am Wasser,http://zwiback.ch/#hotel,8304,3,Wallisellen,+41 44 325 44 66,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5920036,47.4085929,hotel,B&B Hotel Zürich East Wallisellen,,https://www.hotel-bb.eu/de/hotel/zuerich-wallisellen/,,,,+41 43 210 38 60,,,,,,,zuerich-wallisellen@hotelbb.com,,,,,,,,,,,,,,,,,,,
8.5491603,47.4216283,hotel,Landhus,Katzenbachstrasse,http://www.landhus-zuerich.ch/,8052,10,Zürich,,,,,,,,,,,,,,,,,"Mo-Fr 07:00-22:15; Sa 08:30-18:00; Su 08:30-18:00",,,,,,,,,,
8.5591311,47.4225173,hotel,Kameha Grand Zürich,Dufaux-Strasse,http://www.kamehagrandzuerich.com/,8152,1,Glattpark (Opfikon),,,,,,,"LH&E Group;Marriott",zurich@kameha.com,,,,,,,,,,,,,,,Autograph Collection Hotels,,,,
8.5668924,47.431455,hotel,Welcome Homes,Oberhauserstrasse,,8152,30,Glattbrugg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5655071,47.4387227,hotel,Dorint Airport-Hotel Zürich,Riethofstrasse,,8152,40,Opfikon,,,,,yes,,,,,+41 4480810-00,,https://hotel-airport-zuerich.dorint.com/,,,,,,,,,,,,,,,
8.5373679,47.45182,hotel,Holiday Inn Express Zürich Airport,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,Holiday Inn Express,,,,
8.540142,47.450988,hotel,Park Inn Zurich Airport,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5674657,47.4390101,hotel,STAY@Zurich Airport,Walter Mittelholzerstrasse,http://www.stay-at-zurich-airport.ch/,8152,6,Glattbrugg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5642312,47.4526874,hotel,Hotel Radisson Blu,,http://www.radissonblu.de/hotel-zurichairport,,,,+41 44 800 40 40,,,4,yes,,SAS,,,,,,,,,,,,yes,,,,Radisson Blu,,,,Rollstuhlgängige Standardzimmer auf jedem Stockwerk
8.5738301,47.4385672,hotel,Apart-Hotel Zürich by Hilton,Hohenbühlstrasse,,8152,1,Opfikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5815998,47.4491429,hotel,Welcome Inn,Holbergstrasse,http://www.welcomehotels.ch/de/welcomeinn/,8302,1,,+41 44 804 75 75,,,3,,yes,,welcomeinn@welcomehotels.ch,yes,,,,,,,,,,,,,,,,,,
8.5848688,47.4485736,hotel,Allegra,Hamelirainstrasse,http://www.welcomegroup.ch/allegra/,8302,3,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.5842567,47.4500701,hotel,Fly away,Marktgasse,,8302,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7211956,47.3100119,hotel,Gasthof Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7172847,47.3466987,hotel,Ochsen,Zentralstrasse,http://www.ochsen-uster.ch/restaurant.cfm,,23,,,,restaurant,,,,,,,,,,,,,,Mo-Sa 07:00-24:00,,,,,,,,,,
8.7710816,47.3694447,hotel,Quers Inn,,https://quersinn.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7815359,47.3663105,hotel,Hirschen Pub,Seestrasse,,8330,36,Pfäffikon ZH,+41 44 950 41 08,CH,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.6451565,47.3783556,hotel,Motel Fällanden,Industriestrasse,,8117,40,Fällanden,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6422928,47.4289197,hotel,Hotel Pöstli,Neue Winterthurerstrasse,https://www.hotelpoestli.ch/,8303,12,Baltenswil,+41 44 838 91 91,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.6287856,47.4436997,hotel,Löwen,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
8.6867837,47.429926,hotel,Rubus,Rikonerstrasse,,8307,19,Effretikon,,,,3,,,,,,,,,,,,,,,,,,,,,,,
8.6991398,47.4448465,hotel,,,http://www.hotel-frieden.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7265832,47.4082738,hotel,Rössli Illnau,Kempttalstrasse,https://www.roessli-illnau.ch/,8308,52,Illnau,+41 52 235 26 62,CH,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.750743,47.3853768,hotel,Binario3,Bahnhofstrasse,http://www.binario3.ch,8320,35,Fehraltorf,+41 44 955 21 01,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7047411,47.4318132,hotel,Swiss Star,Spinnereiweg,,8307,1a,Effretikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.763534,47.4321742,hotel,Sonne,Dorfstrasse,http://www.schnyders-sonne.ch/,8484,32,Weisslingen,+41 52 384 13 47,,,,,,,info@restaurant-sonne-weisslingen.ch,,,,,,,,,,,,,,,,,,,
8.8515833,47.1935659,hotel,al porto,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,
8.852641,47.1928015,hotel,Zum Bären,,https://www.hotelbaeren-lachen.ch/,,,,+41 55 451 99 99,,restaurant,3,yes,wlan,,info@hotelbaeren-lachen.ch,,,,,,,+41554519995,,,,,,,,,,,,
8.9036291,47.1759657,hotel,Schäfli,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,
8.815963,47.22619,hotel,Pilgerherberge Rapperswil,Seestrasse,https://www.pilgerherberge.ch/,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8165027,47.2268513,hotel,Jakob Hotel am Hauptplatz,,http://www.jakob-hotel.ch,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.8168769,47.2255356,hotel,Hotel Speer,Untere Bahnhofstrasse,https://sorellhotels.com/de/speer/rapperswil,8640,5,Rapperswil,,,,4,yes,wlan,Sorell,,,,,,,,,,,,,,,,,,,,
8.8365639,47.2297558,hotel,Kreuz,,https://www.kreuz-jona.ch/index.php,,,,,,restaurant,,,,,,,,,,,,,,"Mo-Fr 07:00-24:00; Sa-Su 08:00-24:00",,,,,,,,,,
8.8013262,47.2574828,hotel,Hotel-Restaurant Rosenburg,,http://www.rosenburg.ch,,,,+41 55 243 11 42,,restaurant,,,,,info@rosenburg.ch,,,,,,,,regional,"Mo-Fr 08:00-14:30,17:00-23:00; Sa 18:00-23:00",,,,,,,yes,,,
8.8186792,47.268423,hotel,Gasthof Löwen,Wolfhauserstrasse,https://www.loewenbubikon.ch/,8608,2,Bubikon,+41 55 243 17 16,CH,restaurant,,,,Rita und Domenico Miggiano-Köferli,nfo@loewenbubikon.ch,,,,,,,,,"Tu-Sa 08:30-23:30; Su-Mo off",,,,,,,,,,
8.8540566,47.2567583,hotel,Hotel Sonne,,https://www.hotelsonnerueti.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9219409,47.2397593,hotel,Hotel Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8793306,47.2813301,hotel,Landgasthof Hasenstrick,Höhenstrasse,http://www.hasenstrick-hotel.ch/,8635,15,Dürnten,+41 55 250 52 52,,restaurant,3,,,,info@hasenstrick-hotel.ch,,,,,,,,,"We-Fr 8:30-23:00; Sa-Su 9:00-23:00",,,,,,,,,,
8.9135245,47.2740641,hotel,Hotel Gasthaus Ochsen,,https://hotelgasthausochsen.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9100587,47.2757022,hotel,Bleiche Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9230744,47.2738936,hotel,B&B Stigweid,Stigweidstrasse,http://stigweid.ch/,8636,35,Wald,+41 44 557 65 64,,,,,,,,,,,,4,,,,,,,,,,,,,,
9.05159,47.129015,hotel,Mineralbad,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
9.0534452,47.1259731,hotel,Ochsen,,http://new-ochsen.ch,,,,+41 55 610 19 69,,restaurant,,,,,,,,,,,,,"italian;pizza","Mo-Fr 09-23; Sa 17-23; Su 10:30-23:00",,,,,,,,,,
9.1174346,47.1214095,hotel,Hotel RömerTurm,Kerenzerbergstrasse,https://www.roemerturm.ch/,8757,104,,+41 55 614 62 62,,restaurant,,,,,,,,,,,,,regional,Mo-Su 07:00-24:00,,,,,,,,,,
9.1282235,47.1209886,hotel,Kerenzerberg,,https://www.szk.ch/hotel-restaurant/,,,,+41 55 614 66 66,,restaurant,,,,,,,,,,,,,regional,Mo-Su,,,,,,,,,,
9.1274246,47.1228937,hotel,Seminarhotel Lihn,Panoramastrasse,https://www.lihn.ch/,8757,28,Filzbach,,,,3,,wlan,,,no,,,,,,,,,,,,,,,,,,
9.0979083,47.1349886,hotel,Parkhotel Schwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.983922,47.224308,hotel,Hotel Ochsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.998993,47.236441,hotel,Hotel Ochsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0257244,47.2129151,hotel,Restaurant Hotel Dorfbrücke,,,,,,,,restaurant,,,,,,,,,,,,,,,no,,,,,,,,,
9.0256156,47.2136999,hotel,Restaurant Hotel Hirschen,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.9667873,47.263079,hotel,Gasthaus zum Rössli,Dorfstrasse,https://gasthauszumroessli.ch/,,16,,+41552845425,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1111459,47.2722534,hotel,Hotel Kapplerhof,Kapplerstrasse,http://www.kapplerhof.ch/,9642,111,Ebnat-Kappel,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.792848,47.3179843,hotel,Hotel Schweizerhof,Rapperswilerstrasse,,8620,,Wetzikon,,,,,,,Hotel Schweizerhof,,,,,,,,,,,,,,,,,,,,
8.8435305,47.3024373,hotel,Gasthof Hirschen,,http://www.hirschen-hinwil.ch/,,,,+41 44 938 90 50,,restaurant,,yes,,,,,,,,,,,regional,Mo-Su 07:00-24:00,,,,,,,,,,
8.9138825,47.3133598,hotel,Gibswilerstube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8602614,47.3880462,hotel,Quad Tösstal GmbH,Bodenwis,,8493,17,Saland,,,,,,,,christoph.kuratle@quad-toesstal.ch,,,,,,,,,,,,,,,,,,,
9.0153907,47.2984244,hotel,Berggasthaus Chrüzegg,,http://www.chruezegg.ch/,,,,+41 55 284 54 84,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.9672148,47.3633029,hotel,Gasthaus Hulftegg,,https://www.hulftegg.ch/,,,,,,restaurant,,,,,,,+41 71 983 33 66,,,,,,,"Tu-Sa 08:30-20:00; Su 09:00-19:00",outside,,,,,,yes,,,
9.0915909,47.2982509,hotel,Motelina Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0731056,47.3588985,hotel,Gästehaus Sonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9678693,47.4115721,hotel,Seminarhotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0399222,47.4118258,hotel,Rössli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0388959,47.4535596,hotel,Hotel Uno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
